"","eventid","iyear","imonth","iday","approxdate","extended","resolution","country","country_txt","region","region_txt","provstate","city","latitude","longitude","specificity","vicinity","location","summary","crit1","crit2","crit3","doubtterr","alternative","alternative_txt","multiple","success","suicide","attacktype1","attacktype1_txt","attacktype2","attacktype2_txt","attacktype3","attacktype3_txt","targtype1","targtype1_txt","targsubtype1","targsubtype1_txt","corp1","target1","natlty1","natlty1_txt","targtype2","targtype2_txt","targsubtype2","targsubtype2_txt","corp2","target2","natlty2","natlty2_txt","targtype3","targtype3_txt","targsubtype3","targsubtype3_txt","corp3","target3","natlty3","natlty3_txt","gname","gsubname","gname2","gsubname2","gname3","ingroup","ingroup2","ingroup3","gsubname3","motive","guncertain1","guncertain2","guncertain3","nperps","nperpcap","claimed","claimmode","claimmode_txt","claim2","claimmode2","claimmode2_txt","claim3","claimmode3","claimmode3_txt","compclaim","weaptype1","weaptype1_txt","weapsubtype1","weapsubtype1_txt","weaptype2","weaptype2_txt","weapsubtype2","weapsubtype2_txt","weaptype3","weaptype3_txt","weapsubtype3","weapsubtype3_txt","weaptype4","weaptype4_txt","weapsubtype4","weapsubtype4_txt","weapdetail","nkill","nkillus","nkillter","nwound","nwoundus","nwoundte","property","propextent","propextent_txt","propvalue","propcomment","ishostkid","nhostkid","nhostkidus","nhours","ndays","divert","kidhijcountry","ransom","ransomamt","ransomamtus","ransompaid","ransompaidus","ransomnote","hostkidoutcome","hostkidoutcome_txt","nreleased","addnotes","scite1","scite2","scite3","dbsource","INT_LOG","INT_IDEO","INT_MISC","INT_ANY","related"
"1169",2.01002e+11,2010,2,22,"",0,"",45,"Colombia",3,"South America","Valle del Cauca","Cali",3.425219,-76.510584,1,0,"At the headquarters of the Social National Unity Party in the office belonging to Elmer Arenas in Cali, Valle del Cauca, Colombia.","02/22/2010: On Monday night at 2300, in Cali, Valle del Cauca, Colombia, in one of three related attacks targeting offices belonging to the headquarters of the ruling Social National Unity Party (Party U), suspected members of the Revolutionary Armed Forces of Colombia (FARC), attacked the office of Elmer Arenas with a medium scale bomb activated with a cellular phone. No casualties or damage was reported and no group has claimed responsibility for the incident.",1,1,1,0,NA,".",1,1,0,3,"Bombing/Explosion",NA,".",NA,".",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally","Social National Unity Party","The office of Elmer Arenas at the headquarters of the ruling Social National Unity Party",45,"Colombia",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Revolutionary Armed Forces of Colombia (FARC)","","","","",576,NA,NA,"","The specific motive for the attack is unknown.",1,NA,NA,-99,0,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",17,"Other Explosive Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","A medium scale bomb activated with a cellular phone was used in the bombing attack.",0,0,0,0,0,0,1,4,"Unknown",NA,"The attack caused an unknown amount of property damage at the office of the Social National Unity Party headquarters building.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"This was one of three related attacks (cf. 201002220007 and 201002220009). The summary of this incident was partially based on articles originally written in Spanish.","Colombian Human Rights, ""Attacks Against Infrastructure and Property,"" http://www.derechoshumanos.gov.co/bitacoras/bitac_423.asp (July 6, 2010).","Colombian Ministry of Defense, ""FARC Against U Headquarters,"" El Pais, http://www.fac.mil.co/?idcategoria=48482 (February 24, 2010).","National Counterterrorism Center, ""One Political Party Headquarters Damaged in Bombing by Suspected FARC in Cali, Valle del Cauca, Colombia,"" Worldwide Incidents Tracking System, July 9, 2010.","ISVG",0,0,0,0,"201002220007, 201002220009"
"1170",2.01002e+11,2010,2,22,"",0,"",45,"Colombia",3,"South America","Valle del Cauca","Cali",3.425219,-76.510584,1,0,"At the headquarters of the Social National Unity Party in the office belonging to Dilian Francisca Toro in Cali, Valle del Cauca, Colombia.","02/22/2010: On Monday night at 2300, in Cali, Valle del Cauca, Colombia, in one of three related attacks targeting offices belonging to the headquarters of the ruling Social National Unity Party (Party U), suspected members of the Revolutionary Armed Forces of Colombia (FARC), attacked the office of Dilian Francisca Toro with a medium scale bomb activated with a cellular phone. No casualties or damage was reported and no group has claimed responsibility for the incident.",1,1,1,0,NA,".",1,1,0,3,"Bombing/Explosion",NA,".",NA,".",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally","Social National Unity Party","The office of Dilian Francisca Toro at the headquarters of the ruling Social National Unity Party",45,"Colombia",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Revolutionary Armed Forces of Colombia (FARC)","","","","",576,NA,NA,"","The specific motive for the attack is unknown.",1,NA,NA,-99,0,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",17,"Other Explosive Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","A medium scale bomb activated with a cellular phone was used in the bombing attack.",0,0,0,0,0,0,1,4,"Unknown",NA,"The attack caused an unknown amount of property damage at the office of the Social National Unity Party headquarters building.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"This was one of three related attacks (cf. 201002220007 and 201002220008). The summary of this incident was partially based on articles originally written in Spanish.","Colombian Human Rights, ""Attacks Against Infrastructure and Property,"" http://www.derechoshumanos.gov.co/bitacoras/bitac_423.asp (July 6, 2010).","Colombian Ministry of Defense, ""FARC Against U Headquarters,"" El Pais, http://www.fac.mil.co/?idcategoria=48482 (February 24, 2010).","National Counterterrorism Center, ""One Political Party Headquarters Damaged in Bombing by Suspected FARC in Cali, Valle del Cauca, Colombia,"" Worldwide Incidents Tracking System, July 9, 2010.","ISVG",0,0,0,0,"201002220007, 201002220008"
"1171",2.01002e+11,2010,2,26,"",0,"",45,"Colombia",3,"South America","Arauca","Arauquita district",7.027345,-71.428555,3,0,"The attempted attack took place at a camp in the Cano Seco rural area of Arauquita municipality, Arauca, Colombia.","02/26/2010: On Friday, military troops located and safely defused seven mines at a camp in the Cano Seco rural area of Arauquita municipality, Arauca, Colombia. The mines were placed by members of the Revolutionary Armed Forces of Colombia's (FARC) 10th Front to be activated when the civilian population transited the area. No casualties were reported and no group has claimed responsibility for the incident.",1,1,1,0,NA,".",0,0,0,3,"Bombing/Explosion",NA,".",NA,".",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","","Civilians",45,"Colombia",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Revolutionary Armed Forces of Colombia (FARC)","Frente 10","","","",576,NA,NA,"","The specific motive for the attack is unknown.",0,NA,NA,-99,0,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",8,"Land Mine",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","Seven mines were used in the attempted attack.",0,0,0,0,0,0,0,NA,".",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"The summary of this incident was based on articles originally written in Spanish.","Colombian National Army, ""Located Mined Camp Installed by FARC in Arauca,"" http://www.ejercito.mil.co/?idcategoria=240478 (February 26, 2010).","Radio Santa Fe, ""Located Mine Camp Installed by FARC in Arauca,"" http://www.radiosantafe.com/2010/02/26/localizan-campo-minado-instalado-por-las-farc-en-arauca/ (February 26, 2010).","","ISVG",0,0,0,0,""
"1172",2.01003e+11,2010,3,6,"",0,"",45,"Colombia",3,"South America","Cauca","Santander de Quilichao",3.010941,-76.481032,1,1,"At the church of the village of Mondomo, Santander de Quilichao, in Cauca, Colombia.","03/06/2010: On Saturday evening at 2030, a group of extremists entered the church, of the village of Mondomo, Santander de Quilichao, in Cauca, Colombia, and took out the parish priest, literally out of his bed. According to the parish priest, he was taken out at gunpoint, placed on a motorcycle, and taken to the mountains where he was held hostage for two hours before army soldiers rescued him. Two of the hijackers were arrested during the rescue operation and the 70 year old priest was not injured in the attack. No group claimed responsibility but authorities suspect the Jacobo Arenas Front of the Revolutionary Armed Forces of Colombia (FARC) were responsible for the attack.",1,1,1,0,NA,".",0,1,0,6,"Hostage Taking (Kidnapping)",2,"Armed Assault",NA,".",15,"Religious Figures/Institutions",85,"Religious Figure","The Church of Mondomo","A priest was targeted in the attack.",45,"Colombia",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Revolutionary Armed Forces of Colombia (FARC)","Jacobo Arenas Mobile Column","","","",576,NA,NA,"","The specific motive for the attack is unknown.",1,NA,NA,-99,0,0,NA,".",NA,NA,".",NA,NA,".",NA,5,"Firearms",5,"Unknown Gun Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","Unknown firearms were used in the attack.",0,0,0,0,0,0,0,NA,".",NA,"",1,1,0,2,NA,"","",-9,NA,NA,NA,NA,"",5,"Successful Rescue",1,"The summary of this incident was partially based on  articles originally written in Spanish.","Ministry of Defense, ""FARC Kidnapped the Parish Priest from Mondomo, in Pajamas and Sandals this Saturday the Army Rescued Him,"" http://www.fac.mil.co/?idcategoria=48908 ( March 08, 2010).","El Tiempo, ""FARC Took in Pajamas and Slippers the Parish Priest of Mondomo, Army Rescued Him,"" El Tiempo, March 08, 2010.","National Counterterrorism Center, ""One Priest Kidnapped by Suspected FARC in Santander de Quilichao, Cauca, Colombia,"" Worldwide Incidents Tracking System, March 6, 2010.","ISVG",0,0,0,0,""
"1173",2.01003e+11,2010,3,7,"",0,"",45,"Colombia",3,"South America","Huila","Neiva",2.93303,-75.285828,1,1,"The attack occurred in the rural zone of Plantanillal in the via that leads to the Vegalarga township of the Neiva municipality, Colombia.","03/07/2010: On Sunday afternoon at 1330, in the rural zone of Platanillal, in the Vegalarga township of the Neiva municipality, Huila, Colombia, military troops neutralized two cans loaded with ANFO and 400 meters of duplex cable waiting to be detonated against Orlando Beltran Cuellar, a candidate to the chamber of representatives. Troops also found one Suzuki motorcycle with MLK12 plates, 11 electric detonators, a pixilated bag, two black bags, two camouflaged carps, one poncho, two flashlights, one compass, one set of binoculars, lots of food, cartridges of different calibers and one volt-meter left behind during the militants' escape. No group claimed responsibility but authorities suspect the Angelino Godoy’s 17th Front of the Revolutionary Armed Forces of Colombia (FARC) were responsible.",1,1,1,0,NA,".",0,0,0,3,"Bombing/Explosion",NA,".",NA,".",14,"Private Citizens & Property",84,"Political Party Member/Rally","","A candidate to the chamber of representatives was targeted in the attack.",45,"Colombia",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Revolutionary Armed Forces of Colombia (FARC)","Frente 17","","","",576,NA,NA,"","The specific motive for the attack is unknown.",1,NA,NA,-99,0,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",17,"Other Explosive Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","Two cans loaded with ANFO with 400 meters of duplex cable for intended for this attack.",0,0,0,0,0,0,0,NA,".",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"The summary of this incident was based on  articles originally written in Spanish.","Colombian National Army, ""Men from the Ninth Brigade Stop Attempt Against a Candidate to the Chamber of Representatives,"" http://www.ejercito.mil.co/?idcategoria=241040 ( March 07, 2010).","El Colombiano, ""Autoridades Frustraron Atentado Contra Orlando Beltrán,"" El Colombiano, March 07, 2010.","","ISVG",0,0,0,0,""
"1174",2.01003e+11,2010,3,11,"",1,"3/15/2010",45,"Colombia",3,"South America","Arauca","Saravena",6.953724,-71.875302,1,0,"The attack took place in Saravena, Arauca, Colombia.","03/11/2010: On Thursday, in Saravena, Arauca, Colombia, armed assailants kidnapped three members of the Social National Unity party, Yesid Lozado brother of the ex- governor of Arauca, Donaldo Sanchez ex console of Saravena and Alexander Pirilla . The victims were released unharmed on 03/15/2010. No group claimed responsibility, although authorities believed the National Liberation Army (ELN) was responsible.",1,1,1,0,NA,".",0,1,0,6,"Hostage Taking (Kidnapping)",NA,".",NA,".",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally","The Social National Unity Party","Members of the Social National Unity Party",45,"Colombia",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","National Liberation Army of Colombia (ELN)","","","","",359,NA,NA,"","The specific motive for the attack is unknown.",1,NA,NA,-99,0,0,NA,".",NA,NA,".",NA,NA,".",NA,13,"Unknown",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","Unknown weapons were used in the attack.",0,0,0,0,0,0,0,NA,".",NA,"",1,3,0,NA,4,"","",-9,NA,NA,NA,NA,"",2,"Hostage(s) released by perpetrators",3,"The summary of this incident was partially based on an article originally written in Spanish.","National Counterterrorism Center, ""Two Political Party Members Kidnapped by Suspected ELN in Saravena, Arauca, Colombia,"" Worldwide Incidents Tracking System, July 26, 2010.","Human Rights, ""Secuestro,"" http://www.derechoshumanos.gov.co/bitacoras/bitac_427.asp (July 29, 2010).","","ISVG",0,0,0,0,""
"1175",2.01003e+11,2010,3,12,"",0,"",45,"Colombia",3,"South America","Arauca","Panama de Arauca",6.824432,-71.227281,1,0,"The explosives were neutralized near a health clinic in the village of  Panama de Arauca, Arauquita, Arauca. Colombia.","03/12/2010: On Friday, in Panama de Arauca, Arauquita, Arauca, Colombia, in a joint operation, military and police forces neutralized two car bombs. The first, which was composed of seven kilograms of Indugel explosives, was placed on a Toyota vehicle without license plates, while the other one, which was composed of two kilograms of ANFO explosives, was placed on a Chevrolet vehicle with Venezuelan license plates. No group claimed responsibility but authorities suspect the Revolutionary Armed Forces of Colombia (FARC) were responsible for the attack.",1,1,1,0,NA,".",0,0,0,3,"Bombing/Explosion",NA,".",NA,".",1,"Business",6,"Medical/Pharmaceutical","","A health clinic was targeted in the attack.",45,"Colombia",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","","Civilians were targeted in the attack.",45,"Colombia",NA,".",NA,".","","",NA,".","Revolutionary Armed Forces of Colombia (FARC)","Frente 10","","","",576,NA,NA,"","The specific motive for the attack is unknown.",1,NA,NA,-99,0,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",15,"Vehicle",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","Two  vehicle borne improvised explosive devices  were intended to be used in this attack,",0,0,0,0,0,0,0,NA,".",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"The summary of this incident was based on  articles originally written in Spanish.","Colombian National Army, ""Two Car Bombs Deactivated in the Department of Arauca,"" http://www.ejercito.mil.co/?idcategoria=241298 ( March 12, 2010).","Marcos Zuluaga, ""Neutralizados Dos Carros Bomba en la Vereda Panamá de Arauca,"" Portal Uracano, March 12, 2010.","","ISVG",0,0,0,0,""
"1176",2.01003e+11,2010,3,13,"",0,"",45,"Colombia",3,"South America","Huila","Neiva",2.93303,-75.285828,1,1,"The explosive was found in the rural area of El Boquerón, Neiva, Huila, Colombia.","03/13/2010: On Saturday, in El Boquerón, Neiva, Huila, Colombia, during search and control operations of the area, military troops found a ""ball bomb,"" located on the side of a rural path in which the local civilian population travels upon daily. The bomb was composed of five kilos of ANFO explosives, which were safely destroyed by members of the EXDE military Group. No group claimed responsibility but authorities suspect the Angelino Godoy Front, of the Revolutionary Armed Forces of Colombia (FARC) were responsible for the explosive.",1,1,1,0,NA,".",0,0,0,3,"Bombing/Explosion",NA,".",NA,".",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","","Civilians",45,"Colombia",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","","Military troops in the area were targeted.",45,"Colombia",NA,".",NA,".","","",NA,".","Revolutionary Armed Forces of Colombia (FARC)","Angelino Godoy","","","",576,NA,NA,"","The specific motive for the attack is unknown.",1,NA,NA,-99,0,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",17,"Other Explosive Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","A improvised explosive device "" ball bomb"" was intended to be used in the attack.",0,0,0,0,0,0,0,NA,".",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"The summary of this incident was based on  articles originally written in Spanish. It is unknown if civilians were the target of this attack.","Colombian National Army, ""'Ball Bomb' Placed by the FARC in a Rural Path of Neiva, Found,"" http://www.ejercito.mil.co/?idcategoria=241397 ( March 13, 2010).","Human Rights, ""Desactvacion de Artefactos Explosivos,"" http://www.derechoshumanos.gov.co/bitacoras/bitac_426.asp ( March 13, 2010).","","ISVG",0,0,0,0,""
"1177",2.01003e+11,2010,3,14,"",0,"",45,"Colombia",3,"South America","Cauca","Guapi",2.573024,-77.884957,1,1,"The explosives were found in a  rural sector known as Boca Napi,' in Guapi, Cauca, Colombia.","03/14/2010: On Sunday, military troops located and neutralized an explosive device in a sector known as Boca Napi,' in Guapi, Cauca, Colombia. The explosive device was composed of one kilogram of ANFO placed inside two plastic containers with pressure system detonators. No group claimed responsibility but it was suspected to have been placed by the Revolutionary Armed Forces of Colombia (FARC), with the intention of attacking the civilian population and members of the public forces.",1,1,1,0,NA,".",0,0,0,3,"Bombing/Explosion",NA,".",NA,".",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","Colombian Military","Armed forces",45,"Colombia",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","","Civilians were targeted.",45,"Colombia",NA,".",NA,".","","",NA,".","Revolutionary Armed Forces of Colombia (FARC)","","","","",576,NA,NA,"","The specific motive for the attack is unknown.",1,NA,NA,-99,0,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",17,"Other Explosive Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","An improvised explosive device composed of one kilogram of ANFO placed  inside two plastic containers with pressure system detonators were intended for this attack.",0,0,0,0,0,0,0,NA,".",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"The summary of this incident was based on  articles originally written in Spanish.","Colombian National Navy, ""Explosive Device Neutralized in Cauca,"" http://www.armada.mil.co/index.php?idcategoria=751119 ( March 14, 2010).","El Tiempo, "" Neutralizan Cargas Explosivas en Cauca y Nariño,"" El Tiempo, March 13, 2010.","","ISVG",0,0,0,0,""
"1178",2.01003e+11,2010,3,18,"",0,"",45,"Colombia",3,"South America","Cauca","Caldono",2.795353,-76.40133,1,0,"The attack occurred in a temple in the Caldono municipality in Cauca, Colombia.","03/18/2010: On Thursday, assailants attacked with firearms and improvised explosives devices, the church which is where the priest of Caldono in Cauca, Colombia, resides. The attack caused damage to the church and at least 10 nearby residences. No group claimed responsibility but authorities claimed the Revolutionary Armed Forces of Colombia (FARC) were responsible for the attack.",1,1,1,0,NA,".",0,1,0,3,"Bombing/Explosion",2,"Armed Assault",NA,".",15,"Religious Figures/Institutions",85,"Religious Figure","","A temple was targeted in the attack.",45,"Colombia",14,"Private Citizens & Property",76,"House/Apartment/Residence","","Civilian residences were targeted in the attack.",45,"Colombia",NA,".",NA,".","","",NA,".","Revolutionary Armed Forces of Colombia (FARC)","","","","",576,NA,NA,"","The specific motive for the attack is unknown.",1,NA,NA,-99,0,0,NA,".",NA,NA,".",NA,NA,".",NA,5,"Firearms",5,"Unknown Gun Type",6,"Explosives/Bombs/Dynamite",17,"Other Explosive Type",NA,".",NA,".",NA,".",NA,".","Unknown firearms and improvised explosive devices were used in the attack.",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",NA,"The attack caused damage to the windows and structure of the temple and at least 10 nearby residences.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"The summary of this incident was based on  articles originally written in Spanish.","Ministry of Defense, ""One Woman Wounded and Two Missing in FARC Attacks,"" http://www.fac.mil.co/?idcategoria=49475 ( March 21, 2010).","El Liberal, ""Vuelven y Juegan los Hostigamientos en Caldono,"" El Liberal, March 19, 2010.","El Espectador, ""One Woman Wounded and Two Taken Hostage in FARC Attack,"" El Espectador, March 20, 2010.","ISVG",0,0,0,0,""
"1179",2.01003e+11,2010,3,19,"",0,"",45,"Colombia",3,"South America","Caqueta","Puerto Rico",1.909235,-75.156485,1,1,"The attempted bombing occurred in a forested area of the Cristales village, Rio Negro,  Puerto Rico,  Caquetá, Colombia.","03/19/2010: On Friday, in Cristales village, Rio Negro, Puerto Rico, Caquetá, Colombia, police found and neutralized 38 mines each composed of 250 grams of pentolite. No group claimed responsibility but authorities suspect the Revolutionary Armed Forces of Colombia (FARC) planned to used the explosives against the civilians and troops in the area.",1,1,1,0,NA,".",0,0,0,3,"Bombing/Explosion",NA,".",NA,".",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","","Civilians in the area",45,"Colombia",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","Colombian Army","Military forces in the area were targeted.",45,"Colombia",NA,".",NA,".","","",NA,".","Revolutionary Armed Forces of Colombia (FARC)","","","","",576,NA,NA,"","The specific motive for the attack is unknown.",1,NA,NA,-99,0,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",8,"Land Mine",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","Thirty eight land mines were intended to be used in the attack.",0,0,0,0,0,0,0,NA,".",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"The summary of this incident was based on an article originally written in Spanish.It is unknown if civilians were the target of this attack.","Ministry of Defense, ""Cache of Thirty Eight Antipersonal Mines Destroyed,"" http://www.fac.mil.co/?idcategoria=49445 ( March 19, 2010).","La Nacion, ""Destruida Caleta con 38 Minas-Antipersona,"" La Nacion, March 19, 2010.","","ISVG",0,0,0,0,""
"1180",2.01003e+11,2010,3,19,"",1,"",45,"Colombia",3,"South America","Cauca","Santander de Quilichao",3.010142,-76.482326,1,1,"At the section of the Pan-American Highway known as ""Cola del Avión"" near La Agustina village, Santander de Quilichao municipality, Cauca, Colombia.","03/19/2010: On Friday morning, about 20 armed assailants set up illegal checkpoints on the section of the Pan-American Highway known as ""Cola del Avión"" near La Agustina village, Santander de Quilichao municipality, Cauca, Colombia. They opened fired against two passenger buses injuring a woman and damaging the vehicles. They also hijacked a merchandise truck taking two of its occupants hostage. Military responded to the attack and the hostages were released unharmed. No group claimed responsibility but authorities claimed the Sixth Front of the Revolutionary Armed Forces of Colombia (FARC) were responsible.",1,1,1,0,NA,".",0,1,0,2,"Armed Assault",6,"Hostage Taking (Kidnapping)",4,"Hijacking",19,"Transportation",99,"Bus (excluding tourists)","","A merchandise truck",45,"Colombia",19,"Transportation",99,"Bus (excluding tourists)","","Two passenger buses were targeted.",45,"Colombia",NA,".",NA,".","","",NA,".","Revolutionary Armed Forces of Colombia (FARC)","Frente 6","","","",576,NA,NA,"","The specific motive for the attack is unknown.",1,NA,NA,-99,0,0,NA,".",NA,NA,".",NA,NA,".",NA,5,"Firearms",5,"Unknown Gun Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","Unknown firearms were used in the attack.",0,0,0,1,0,0,1,3,"Minor (likely < $1 million)",NA,"Two passenger buses were damaged in the attack.",1,2,0,-99,-99,"","",-9,NA,NA,NA,NA,"",2,"Hostage(s) released by perpetrators",2,"The summary of this incident was based on articles originally written in Spanish.","Ministry of Defense, ""One Woman Wounded and Two Missing in FARC Attacks,"" http://www.fac.mil.co/?idcategoria=49475 ( March 21, 2010).","National Counterterrorism Center, ""Three People Kidnapped in Hijacking, One Other Wounded in Armed Attack by Suspected FARC near Santander de Quilichao, Cauca, Colombia ,"" Worldwide Incidents Tracking System, March 19, 2010.","Human Rights, ""Ataque Contra Infraestructura y Bienes,"" http://www.derechoshumanos.gov.co/bitacoras/bitac_427.asp (July 29, 2010).","ISVG",0,0,0,0,""
"1181",2.01003e+11,2010,3,22,"",0,"",43,"Chile",3,"South America","Santiago Metropolitan","Santiago",-33.524704,-70.538393,1,0,"The incident occurred in La Florida neighborhood","03/22/2010: On Monday night at 2353, in La Florida, Region Metropolitana, Chile, an improvised explosive device placed outside a bank was detonated. Although there were no casualties, the bank and several nearby residences were damaged. No group claimed responsibility for the attack.",1,1,1,0,NA,".",0,1,0,3,"Bombing/Explosion",NA,".",NA,".",1,"Business",3,"Bank/Commerce","","A bank",43,"Chile",NA,".",NA,".","","",NA,".",NA,".",NA,".","","",NA,".","Unknown","","","","",-9,NA,NA,"","The specific motive for the attack is unknown.",0,NA,NA,-99,0,0,NA,".",NA,NA,".",NA,NA,".",NA,6,"Explosives/Bombs/Dynamite",17,"Other Explosive Type",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","An improvised explosive device was used in the attack.",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",NA,"The bank and nearby residences were damaged by the explosion.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"The summary of this incident was partially based on an article originally written in Spanish.","National Counterterrorism Center, ""One Bank, Several Residences Damaged in IED Attack in La Florida, Region Metropolitana, Chile,"" Worldwide Incidents Tracking System, July 26, 2010.","El Mercurio, ""Bomba en La Florida Contra Oficina Bancaria,"" El Mercurio, March 23, 2010.","","ISVG",-9,-9,0,-9,""
"1182",2.01003e+11,2010,3,23,"",0,"",45,"Colombia",3,"South America","Valle del Cauca","Buenaventura",3.88675,-77.069205,1,1,"The attack took place in a parking lot in the sector known as Tragedias on the road of Cali-Buenaventura, Colombia.","03/23/2010: On Tuesday evening at approximately 2130, several men set fire to six tractor-trailers and a van, in a sector known as Tragedias, on the road that leads Cali to Buenaventura, Valle del Cauca, Colombia. According to the police commander, the individuals that were dressed in military uniforms, started to spray the three vehicles located in a parking lot with gasoline and then set fire to them. The individuals then fled to the mountains. Slight damage was caused to the vehicles. No group has claimed responsibility, but authorities believe that the 30 Front of the Revolutionary Armed Forces of Colombia (FARC) was responsible..",1,1,1,0,NA,".",0,1,0,7,"Facility/Infrastructure Attack",NA,".",NA,".",1,"Business",NA,".","","Six tractor-trailers",45,"Colombia",14,"Private Citizens & Property",73,"Vehicles/Transportation","","A van was targeted.",45,"Colombia",NA,".",NA,".","","",NA,".","Revolutionary Armed Forces of Colombia (FARC)","Frente 30","","","",576,NA,NA,"","The specific motive for the attack is unknown.",1,NA,NA,-99,0,0,NA,".",NA,NA,".",NA,NA,".",NA,8,"Incendiary",20,"Gasoline or Alcohol",NA,".",NA,".",NA,".",NA,".",NA,".",NA,".","Gasoline was used to set the vehicle on fire.",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",NA,"Six tractors and a van received minor damages in the attack.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,".",NA,"The summary of this incident was partially based on  articles originally written in Spanish.","El Tiempo, ""Six Tractor-Trailers and a Van Set on Fire on the Road Cali-Buenaventura, Apparently by the FARC,' El Tiempo, March 23, 2010.","Ministry of Defense, ""Six Tractor-Trailers and A Van Set on Fire on the Road Cali-Buenaventura, Apparently by the FARC,""  http://www.fac.mil.co/index.php?idcategoria=49499 (March 23, 2010).","National Counterterrorism Center, ""Seven Vehicles Destroyed in Arson by Suspected FARC in Buenaventura, Valle del Cauca, Colombia,"" Worldwide Incidents Tracking System, March 22, 2010.","ISVG",0,0,0,0,""
